"word","freq"
"вирішил",14
"виступ",14
"громадян",14
"добровольц",14
"згідн",14
"зустріч",14
"маєм",14
"напевн",14
"пропаганд",14
"піт",14
"розум",14
"єс",14
"іде",14
"говорим",14
"бач",14
"комітет",14
"маленьк",14
"наскільк",14
"допомогт",14
"квот",14
"наступн",14
"фракці",14
"безпек",14
"запровадженн",14
"лукашенк",14
"ратифікац",14
"росі",14
"гендер",14
"вигляд",13
"правозахисн",13
"татар",13
"бачил",13
"відбувают",13
"журналіст",13
"збройн",13
"належн",13
"практичн",13
"пят",13
"бо",13
"виходит",13
"кандидат",13
"лідер",13
"минул",13
"нинішн",13
"автор",13
"команд",13
"плагіат",13
"крок",13
"політикин",13
"рідн",13
"син",13
"карантин",13
"підтрим",13
"стрельник",13
"переважн",13
"скликанн",13
"отг",13
"населенн",13
"кажем",13
"оскар",13
"дискримінаці",12
"вход",12
"дослідженн",12
"заклик",12
"колишн",12
"пункт",12
"схож",12
"тисяч",12
"черг",12
"бойов",12
"зон",12
"майдан",12
"позитивн",12
"приклад",12
"служб",12
"ставит",12
"час",12
"шук",12
"найкращ",12
"науков",12
"незалежност",12
"передбач",12
"проводит",12
"будинк",12
"самоврядуванн",12
"долар",12
"тижн",12
"центральн",12
"гомосексуалізм",12
"лгбт",12
"противник",12
"сенс",12
"ненавист",12
"премєрміністр",12
"марін",12
"досягненн",11
"звязк",11
"взял",11
"дівчат",11
"журналістик",11
"закінчил",11
"зван",11
"звіт",11
"йде",11
"квартир",11
"перебув",11
"постраждал",11
"район",11
"розмов",11
"річн",11
"сильн",11
"сподів",11
"точн",11
"трим",11
"факт",11
"імен",11
"вибір",11
"відчутт",11
"дискримінац",11
"дитяч",11
"довел",11
"згод",11
"здоров",11
"змож",11
"основн",11
"отримал",11
"повинен",11
"под",11
"потрібн",11
"різниц",11
"сказ",11
"союз",11
"стратег",11
"територіальн",11
"чітк",11
"інформаційн",11
"існ",11
"вільн",11
"точк",11
"бюджет",11
"кордон",11
"легк",11
"працівник",11
"заявил",11
"показник",11
"списк",11
"чесн",11
"бачит",11
"фонд",11
"податк",11
"сша",11
"інн",11
"запобіганн",11
"фестивальн",11
"фемінізм",11
"дмитр",10
"порушенн",10
"відкрит",10
"відповідн",10
"десятк",10
"залишил",10
"зверт",10
"зробил",10
"зґвалтуванн",10
"київськ",10
"памят",10
"парламентськ",10
"привод",10
"рівен",10
"сидіт",10
"спеціальн",10
"спосіб",10
"спроб",10
"шевченк",10
"агресивн",10
"борот",10
"брак",10
"дат",10
"здебільш",10
"зявил",10
"навчанн",10
"народил",10
"нат",10
"нин",10
"поверненн",10
"поді",10
"представництв",10
"розумієт",10
"ставленн",10
"стратегі",10
"варт",10
"відом",10
"дівчин",10
"ескіз",10
"козак",10
"коментар",10
"показ",10
"прогр",10
"чинн",10
"історичн",10
"жовтн",10
"взят",10
"вийшл",10
"жіночасправ",10
"обласн",10
"спілкув",10
"виборц",10
"журналістк",10
"натоміст",10
"партійн",10
"повідомил",10
"херсонськ",10
"юл",10
"офіс",10
"завданн",10
"зарплат",10
"материнств",10
"мереж",10
"інструмент",10
"загал",10
"коронавірус",10
"ігор",10
"народн",10
"організатор",10
"бачим",10
"білор",10
"очевидн",10
"реформ",10
"мазураш",10
"потерпіл",10
"ратифікув",10
"визнав",9
"протиді",9
"сход",9
"тетян",9
"бил",9
"законодавч",9
"над",9
"незаконн",9
"необхідн",9
"пиш",9
"повн",9
"прям",9
"розповіл",9
"серпн",9
"статте",9
"створен",9
"умов",9
"інститут",9
"інтерес",9
"воїн",9
"вступ",9
"да",9
"дипломатичн",9
"допомаг",9
"загальн",9
"зсу",9
"командир",9
"намаг",9
"народженн",9
"націоналіст",9
"нерівніст",9
"період",9
"правд",9
"прийшл",9
"принаймн",9
"приїх",9
"пільг",9
"результ",9
"рейтинг",9
"розподіл",9
"розуміт",9
"ста",9
"став",9
"тимчасов",9
"тризуб",9
"управлінн",9
"фізичн",9
"містит",9
"порядк",9
"провест",9
"академічн",9
"виявил",9
"саєнк",9
"скасуванн",9
"ступен",9
"батьківщин",9
"свят",9
"чут",9
"меж",9
"підтримуют",9
"радикальн",9
"робл",9
"формальн",9
"дарин",9
"експерт",9
"партнерств",9
"шлюб",9
"аспект",9
"керівництв",9
"проц",9
"ухвалюв",9
"погляд",9
"прізвищ",9
"мільйон",9
"особлив",9
"сімейн",9
"кримськотатарськ",9
"незалежніст",9
"протест",9
"федераці",9
"орієнтаці",9
"грудн",8
"закордонн",8
"коміс",8
"бойовик",8
"відбувал",8
"елемент",8
"закрит",8
"знайшл",8
"кабінет",8
"кодекс",8
"луганськ",8
"плакат",8
"положенн",8
"почал",8
"продовж",8
"підрозділ",8
"статистик",8
"телеканал",8
"формуванн",8
"цивільн",8
"бажанн",8
"брал",8
"величезн",8
"годин",8
"добровольч",8
"жив",8
"жит",8
"забезпеченн",8
"зібр",8
"липн",8
"мрі",8
"надт",8
"наказ",8
"нормальн",8
"обр",8
"обєднан",8
"почин",8
"поїх",8
"приход",8
"розгляд",8
"серйозн",8
"слабк",8
"структур",8
"унікальн",8
"чимал",8
"алфьор",8
"зор",8
"називают",8
"обовязков",8
"правильн",8
"середн",8
"британськ",8
"пропонув",8
"виданн",8
"депут",8
"доводит",8
"друз",8
"знайом",8
"напрямк",8
"перед",8
"потрапит",8
"присвячен",8
"стикал",8
"червн",8
"вихованн",8
"збільшенн",8
"професійн",8
"сайт",8
"адміністраці",8
"балотув",8
"прогресивн",8
"створил",8
"поваг",8
"травн",8
"віктор",8
"новин",8
"совсун",8
"форум",8
"обс",8
"поліцейськ",8
"традиц",8
"хочем",8
"ґрунт",8
"доход",8
"комунікаці",8
"побачил",8
"поведінк",8
"майданчик",8
"насилл",8
"підпис",8
"федерац",8
"вимаг",8
"ге",8
"нападник",8
"нідерланд",7
"америк",7
"вулиц",7
"дают",7
"довест",7
"залишают",7
"звинуваченн",7
"звільненн",7
"зрозуміт",7
"медичн",7
"натал",7
"небезпек",7
"обличч",7
"осіб",7
"подобаєт",7
"приватн",7
"робил",7
"сто",7
"ініціат",7
"ветеран",7
"відчувают",7
"вір",7
"гідност",7
"довол",7
"дорог",7
"дотичн",7
"займал",7
"залежит",7
"клімат",7
"майбутн",7
"мор",7
"мотивац",7
"мінськ",7
"очолю",7
"перейшл",7
"пис",7
"пострадянськ",7
"пропозиці",7
"простір",7
"путін",7
"решт",7
"розумієм",7
"склал",7
"соцмереж",7
"сприймают",7
"сут",7
"трьох",7
"юридичн",7
"виходил",7
"думал",7
"завершенн",7
"запорізьк",7
"зручн",7
"менш",7
"нагород",7
"наявніст",7
"погоджуєт",7
"правил",7
"винятков",7
"сторінк",7
"термін",7
"чиновник",7
"швидш",7
"алл",7
"відновленн",7
"дозвол",7
"жінц",7
"кращ",7
"мовляв",7
"навчит",7
"світов",7
"сел",7
"сесі",7
"стикают",7
"столітт",7
"вирішенн",7
"вихов",7
"відтак",7
"запропонув",7
"керівн",7
"купит",7
"мандат",7
"розвиток",7
"адміністративн",7
"вад",7
"відраз",7
"запитанн",7
"компані",7
"мав",7
"оплачуван",7
"полог",7
"розр",7
"сум",7
"ухваленн",7
"вца",7
"доводил",7
"повноваженн",7
"трошк",7
"водночас",7
"секретар",7
"тривал",7
"напад",7
"січн",7
"одес",7
"порядок",7
"онлайн",7
"оплат",7
"зїзд",7
"однозначн",7
"ризик",7
"ідентичност",7
"мінімум",7
"опитуванн",7
"отримуют",7
"хорош",7
"феміністк",7
"мякінен",7
"дотриманн",6
"посол",6
"прем",6
"просув",6
"статуетк",6
"щорок",6
"більшост",6
"ведуч",6
"використовув",6
"винн",6
"врем",6
"відсутніст",6
"військовослужбовц",6
"домаганн",6
"доступ",6
"душ",6
"займаєт",6
"залишаєт",6
"західн",6
"лют",6
"населен",6
"пар",6
"покаранн",6
"полон",6
"підконтрольн",6
"підприємств",6
"сепаратист",6
"сукн",6
"вид",6
"виконанн",6
"виправит",6
"волонтер",6
"громадянин",6
"дні",6
"думают",6
"задач",6
"запросил",6
"змінил",6
"книг",6
"колосальн",6
"конкретн",6
"корпус",6
"лев",6
"максимальн",6
"негативн",6
"незрозуміл",6
"низьк",6
"оборон",6
"означ",6
"особ",6
"плюс",6
"повноважен",6
"повторюв",6
"подальш",6
"посиланн",6
"призначенн",6
"пробл",6
"пропозиц",6
"простор",6
"під",6
"підтримуєм",6
"реалі",6
"сотн",6
"створюв",6
"сіл",6
"фінансуванн",6
"хвилин",6
"цікав",6
"шкод",6
"виход",6
"конституці",6
"кореспондент",6
"критик",6
"представлен",6
"трет",6
"діалог",6
"мед",6
"остан",6
"премєр",6
"програм",6
"продовжув",6
"свідом",6
"ствердж",6
"будуют",6
"впевнен",6
"демократі",6
"звичайн",6
"йшла",6
"мер",6
"мільярд",6
"повернул",6
"пост",6
"тат",6
"традиці",6
"випадок",6
"висвітленн",6
"діяч",6
"зазн",6
"зізнаєт",6
"любл",6
"ляшк",6
"незалежн",6
"повідомленн",6
"приєдн",6
"сексистськ",6
"баченн",6
"днів",6
"зарпл",6
"здобув",6
"зобовязан",6
"набагат",6
"наслідк",6
"практик",6
"продовжуют",6
"турбот",6
"безпечн",6
"всетак",6
"закид",6
"механізм",6
"поляг",6
"ухвален",6
"вчительк",6
"дізн",6
"заклад",6
"берут",6
"мотовиловец",6
"навантаженн",6
"пропонуют",6
"стін",6
"оргкомітет",6
"охорон",6
"побачит",6
"проход",6
"комунікац",6
"помилк",6
"прийш",6
"сполучен",6
"білоруськ",6
"змушен",6
"міс",6
"окупаці",6
"освітн",6
"пан",6
"рос",6
"формат",6
"явищ",6
"економік",6
"трансгендеризм",6
"бідност",6
"здобул",6
"фемінітив",6
"лондон",6
"орієнтац",6
"угрупованн",6
"американськ",6
"юраш",6
"ґендерн",6
"кіберспорт",6
"режисер",6
"церемоні",6
"давос",6
"близьк",5
"захід",5
"львов",5
"небезпец",5
"переможц",5
"фінансов",5
"інвалідніст",5
"адвокат",5
"акт",5
"вагітніст",5
"валентин",5
"визначенн",5
"вол",5
"глав",5
"дав",5
"дал",5
"дослідниц",5
"дочк",5
"дівчинк",5
"збро",5
"звинуватил",5
"змусил",5
"знім",5
"зрозум",5
"зґвалтуван",5
"корист",5
"моральн",5
"надав",5
"настояще",5
"невідом",5
"передбачен",5
"порушув",5
"починаюч",5
"правк",5
"прапор",5
"примус",5
"проросійськ",5
"проукраїнськ",5
"ратифікувал",5
"розслідуванн",5
"слідч",5
"старш",5
"статев",5
"тижден",5
"фотограф",5
"фотографі",5
"ім",5
"агресі",5
"батальйон",5
"бер",5
"вважаєм",5
"відмін",5
"відчув",5
"геро",5
"довідк",5
"довір",5
"діют",5
"здал",5
"змог",5
"знайт",5
"знаєт",5
"зявляєт",5
"курс",5
"кінц",5
"михайлівськ",5
"мотив",5
"мусиш",5
"навчил",5
"наголош",5
"намагаєм",5
"націоналізм",5
"об",5
"обєднанн",5
"операці",5
"опинил",5
"передов",5
"перемовин",5
"погодил",5
"потреб",5
"поясн",5
"приємн",5
"прост",5
"психолог",5
"регіон",5
"розм",5
"розуміл",5
"рот",5
"ряд",5
"свідк",5
"серг",5
"сидит",5
"смієт",5
"способ",5
"стратегічн",5
"студент",5
"суспільн",5
"технік",5
"тиск",5
"фот",5
"цікавит",5
"чек",5
"штаб",5
"ініціатор",5
"аргумент",5
"геральдичн",5
"додатков",5
"досліджен",5
"журналістиц",5
"залишит",5
"знанн",5
"зображенн",5
"королівств",5
"коротк",5
"матеріал",5
"ньюзрум",5
"образ",5
"осн",5
"паспорт",5
"переконан",5
"потрібен",5
"робіт",5
"скоріш",5
"справедлив",5
"ча",5
"червон",5
"щит",5
"наголосил",5
"отриманн",5
"пархоменк",5
"перевірк",5
"предмет",5
"реалізаці",5
"співпрац",5
"ступін",5
"будівництв",5
"входит",5
"ділит",5
"заліщик",5
"заробляют",5
"заступник",5
"остаточн",5
"планувал",5
"польщ",5
"пошук",5
"приходит",5
"радит",5
"розпоч",5
"розробк",5
"секретарк",5
"слів",5
"смерт",5
"упередженн",5
"євр",5
"альон",5
"вересн",5
"депутатськ",5
"долучил",5
"зал",5
"зауваж",5
"збир",5
"зверненн",5
"кандидатк",5
"констат",5
"неприємн",5
"оплачуєт",5
"порад",5
"практиц",5
"припуск",5
"проханн",5
"проходит",5
"сес",5
"ставл",5
"успіх",5
"херсон",5
"низк",5
"біарріц",5
"відверт",5
"дивит",5
"дитинств",5
"зайнятост",5
"матір",5
"піш",5
"розвив",5
"рост",5
"соціологічн",5
"стают",5
"уваз",5
"фактор",5
"щодн",5
"військовоцивільн",5
"гарн",5
"міф",5
"оцінк",5
"партизац",5
"поєднув",5
"продемонструв",5
"прописан",5
"спробув",5
"зроблен",5
"контролюв",5
"сьогоднішн",5
"чорн",5
"змінюєт",5
"медведчук",5
"радянськ",5
"уважн",5
"щорічн",5
"гетеросексуальн",5
"громадянськ",5
"запобіг",5
"запровадит",5
"ки",5
"плак",5
"площе",5
"правопорушенн",5
"ранк",5
"спостерігач",5
"трансфобі",5
"самостійн",5
"відповідальност",5
"житомирськ",5
"представниц",5
"зусилл",5
"посилит",5
"розрив",5
"ворог",5
"вязн",5
"глобальн",5
"дискусі",5
"дозволя",5
"звернул",5
"звісн",5
"клас",5
"ключов",5
"кулеб",5
"місі",5
"професі",5
"росіє",5
"сприйм",5
"трек",5
"тривают",5
"туреччин",5
"федераціє",5
"дописувач",5
"зміст",5
"мовит",5
"георг",5
"лгбтцентр",5
"лис",5
"спорт",5
"вибаченн",5
"викликан",5
"земл",5
"кількост",5
"меншіст",5
"розуміют",5
"спит",5
"повідомля",5
"нажив",5
"хлопец",5
"випл",5
"мар",5
"кку",5
"номінаці",5
"санн",5
"oxfam",5
"майн",5
"податок",5
"сірк",5
"обир",4
"пройш",4
"протид",4
"символічн",4
"тюльпан",4
"вдаєт",4
"вказ",4
"волонтерськ",4
"врахув",4
"відзначают",4
"відмовил",4
"відносин",4
"грат",4
"динамік",4
"днр",4
"допомогл",4
"дослідник",4
"жорстк",4
"залучен",4
"затрим",4
"змі",4
"контрол",4
"куп",4
"ліні",4
"матеріальн",4
"обмін",4
"одяг",4
"переж",4
"повідом",4
"погрожув",4
"порушен",4
"порівнянн",4
"поставил",4
"прийнят",4
"пров",4
"провел",4
"пройт",4
"підтримц",4
"розпов",4
"свідченн",4
"спостерігают",4
"східноукраїнськ",4
"тарас",4
"тематик",4
"туалет",4
"уповноважен",4
"частков",4
"автомобіл",4
"адекватн",4
"баз",4
"банальн",4
"благодійн",4
"борщ",4
"вважаєт",4
"вдал",4
"вибачт",4
"виконув",4
"включн",4
"воюв",4
"враховуюч",4
"віде",4
"готовніст",4
"добр",4
"дозволит",4
"дол",4
"допомагают",4
"діан",4
"дійт",4
"заснован",4
"збільшуєт",4
"звязок",4
"зелен",4
"знат",4
"зустріт",4
"йдут",4
"йшли",4
"коридор",4
"крич",4
"легш",4
"листопад",4
"маніпулюв",4
"медик",4
"медицин",4
"мирн",4
"навчальн",4
"наданн",4
"нем",4
"неправильн",4
"обійм",4
"перехід",4
"побрат",4
"покинут",4
"поперш",4
"почн",4
"пояснюют",4
"правлінн",4
"признач",4
"прийнятт",4
"присутніст",4
"пробув",4
"проводил",4
"пром",4
"реалізув",4
"революці",4
"ресурс",4
"роб",4
"розроблен",4
"силов",4
"спрямован",4
"спілк",4
"створит",4
"сучасн",4
"тенденц",4
"тип",4
"товариств",4
"угод",4
"хочет",4
"цифр",4
"цікавл",4
"якост",4
"якіст",4
"ілюз",4
"інформац",4
"їх",4
"адміністрац",4
"бюр",4
"видн",4
"визнач",4
"використанн",4
"виплат",4
"геральдист",4
"детал",4
"дивн",4
"дубілет",4
"жур",4
"запит",4
"зауваженн",4
"зінченк",4
"комунальн",4
"конкурс",4
"мушкет",4
"нагад",4
"написал",4
"поставит",4
"починал",4
"пропон",4
"підход",4
"регіональн",4
"релігійн",4
"третин",4
"аналіз",4
"висновк",4
"вияв",4
"голосув",4
"дисертаці",4
"значн",4
"наголос",4
"написан",4
"пишут",4
"приблизн",4
"стоїт",4
"банк",4
"бог",4
"верхн",4
"вирішув",4
"встановленн",4
"вулик",4
"вчил",4
"вчит",4
"відд",4
"глибок",4
"двіч",4
"дипломат",4
"дністр",4
"дністровськ",4
"жител",4
"зайн",4
"каскад",4
"кра",4
"кінцев",4
"матері",4
"мусит",4
"начальник",4
"неділ",4
"обєдн",4
"паралел",4
"передвиборч",4
"пит",4
"порожнин",4
"початк",4
"прийдешн",4
"ротов",4
"сиділ",4
"сприянн",4
"срібн",4
"туризм",4
"удар",4
"інфраструктур",4
"визн",4
"запрошенн",4
"зрешт",4
"каденц",4
"картк",4
"контекст",4
"криз",4
"локальн",4
"небезпечн",4
"неодноразов",4
"округ",4
"олег",4
"очільник",4
"постанов",4
"поступов",4
"процедур",4
"розумн",4
"візит",4
"денн",4
"найважливіш",4
"богдан",4
"буквальн",4
"використовуют",4
"відпустц",4
"двотижнев",4
"дім",4
"карєрн",4
"опл",4
"побут",4
"поверт",4
"поширен",4
"родич",4
"розмір",4
"розумієш",4
"становит",4
"твердженн",4
"успішн",4
"безпеков",4
"виключ",4
"висловлю",4
"внутрішн",4
"гібридн",4
"звільнен",4
"здав",4
"казал",4
"переконанн",4
"поліціє",4
"поєднанн",4
"призвест",4
"підсумк",4
"районн",4
"рішен",4
"справжн",4
"судов",4
"суттєв",4
"упереджен",4
"цвк",4
"вчител",4
"домовил",4
"донест",4
"кампан",4
"прихов",4
"садочк",4
"сусідн",4
"авторк",4
"знайомств",4
"кампані",4
"маєш",4
"поган",4
"привіт",4
"розслідуван",4
"інформаціє",4
"автобус",4
"активістк",4
"бік",4
"гомофобн",4
"гост",4
"заборонен",4
"запустил",4
"згодн",4
"зможут",4
"намагаєт",4
"нац",4
"огляд",4
"праворадикальн",4
"свідчит",4
"харк",4
"деклараці",4
"жорсток",4
"комунікаційн",4
"мистецтв",4
"наводит",4
"повязуют",4
"протисто",4
"справедливіст",4
"ухвалит",4
"цькуванн",4
"штат",4
"агрес",4
"атрибут",4
"виконавч",4
"вимір",4
"деокупаці",4
"джапар",4
"емін",4
"заступниц",4
"класичн",4
"коментув",4
"литв",4
"мзс",4
"мовн",4
"моніторингов",4
"одночасн",4
"пережив",4
"поділ",4
"прояв",4
"санкці",4
"сформув",4
"ум",4
"умовн",4
"демокр",4
"нерівност",4
"обидв",4
"союзник",4
"суверенітет",4
"технолог",4
"відповідают",4
"зрост",4
"міліці",4
"оч",4
"поколінн",4
"явн",4
"вкра",4
"груб",4
"спокійн",4
"азартн",4
"жартув",4
"казин",4
"кондратюк",4
"наголосит",4
"обговоренн",4
"скороченн",4
"турбореж",4
"фракц",4
"guardian",4
"the",4
"магістр",4
"слоган",4
"ідентичніст",4
"виникнут",4
"консервативн",4
"одностат",4
"одностатев",4
"петиц",4
"помилков",4
"підписал",4
"супротивник",4
"віц",4
"грабіж",4
"побаченн",4
"свідч",4
"візочк",4
"найвищ",4
"трансгендер",4
"daily",4
"генеральн",4
"гюлен",4
"ердоган",4
"картин",4
"ґутерріш",4
"половин",4
"наймолодш",4
"воррен",4
"оподаткуванн",4
"галонен",4
"йоенс",4
"рівноправніст",4
"сярм",4
"тар",4
"внесок",3
"вітал",3
"захищ",3
"лауреат",3
"март",3
"ведут",3
"вчор",3
"відвезл",3
"відеозап",3
"див",3
"дуп",3
"енергетичн",3
"жахлив",3
"застосовув",3
"застосуванн",3
"засудил",3
"звинувачув",3
"звільнит",3
"злочинц",3
"зменшуєт",3
"зміг",3
"змінен",3
"зумовлен",3
"йдеш",3
"камер",3
"метод",3
"мужик",3
"мус",3
"настр",3
"непідконтрольн",3
"ног",3
"опитан",3
"перебувал",3
"повідомляют",3
"погоджуют",3
"погроз",3
"позбавленн",3
"полонен",3
"пояснюв",3
"приміщенн",3
"присутност",3
"прокурор",3
"підкомітет",3
"розслідув",3
"розташован",3
"сбу",3
"силовик",3
"створюєт",3
"стояв",3
"телефон",3
"утримув",3
"ухвалил",3
"фіксув",3
"хвор",3
"хлопчик",3
"ходил",3
"ходит",3
"яковлєв",3
"ізоляці",3
"іноземн",3
"актуальн",3
"акціонер",3
"альтернатив",3
"арт",3
"астенік",3
"бит",3
"блок",3
"будьк",3
"вбач",3
"вдячн",3
"веденн",3
"вибив",3
"викладач",3
"вирішит",3
"внест",3
"воєнн",3
"вразил",3
"втекл",3
"втомил",3
"відділ",3
"відрізняєт",3
"відчуваєт",3
"вірит",3
"генштаб",3
"голосуванн",3
"готув",3
"домовленост",3
"ексклюзив",3
"ефективніст",3
"житл",3
"життєв",3
"загибл",3
"займают",3
"залученн",3
"заробл",3
"зберігаєт",3
"змогл",3
"знают",3
"знят",3
"зробим",3
"зустрічаєм",3
"каділак",3
"кумедн",3
"людськ",3
"лікарн",3
"лікуванн",3
"масштаб",3
"мізк",3
"нагод",3
"настільк",3
"небайдуж",3
"неефективн",3
"нест",3
"обставин",3
"однаков",3
"опор",3
"основ",3
"отримув",3
"пересічн",3
"перетворил",3
"питают",3
"планув",3
"побитт",3
"побудув",3
"поданн",3
"позбавлен",3
"пол",3
"поправк",3
"поранен",3
"порошенк",3
"порівн",3
"потребуют",3
"починают",3
"працюєм",3
"призм",3
"прийнял",3
"приїждж",3
"профес",3
"прочит",3
"психологічн",3
"підстав",3
"реабілітаці",3
"род",3
"рус",3
"складаєт",3
"слуханн",3
"спеціальност",3
"сприйнятт",3
"спільнот",3
"ставил",3
"стик",3
"супер",3
"тил",3
"тілобудов",3
"увійш",3
"уявит",3
"формуван",3
"філософськ",3
"цілісніст",3
"щаслив",3
"ід",3
"ідеологічн",3
"інвалід",3
"архангел",3
"архистратиг",3
"варіант",3
"виник",3
"геральдик",3
"двом",3
"дрібн",3
"затверджен",3
"знайш",3
"комісі",3
"конституціє",3
"маніпуляц",3
"масов",3
"маюч",3
"михайл",3
"михаїл",3
"необхідніст",3
"нул",3
"олекс",3
"опублікувал",3
"послідовн",3
"рекомендаці",3
"символ",3
"сперш",3
"співавтор",3
"співробітник",3
"сторінц",3
"сторічч",3
"урочист",3
"фігур",3
"абзац",3
"виявл",3
"відсотк",3
"джерел",3
"дисертац",3
"додал",3
"доктор",3
"досконалост",3
"засад",3
"зупинит",3
"користуєт",3
"намір",3
"науковец",3
"поширенн",3
"пояснит",3
"прагн",3
"присудженн",3
"розділ",3
"розясненн",3
"скасован",3
"балотувал",3
"будівл",3
"варит",3
"вед",3
"виступил",3
"втрат",3
"галуз",3
"героїн",3
"гес",3
"гнучк",3
"давайт",3
"дізнал",3
"етап",3
"забезпечит",3
"запуск",3
"звикл",3
"змінит",3
"зуб",3
"йду",3
"кліматичн",3
"комент",3
"коронавірусн",3
"мешканц",3
"обєкт",3
"організув",3
"освітленн",3
"парк",3
"пацієнт",3
"поспілкув",3
"потенціал",3
