"word","freq"
"статус",6
"дискримінаці",6
"оксан",6
"підготовк",6
"різн",6
"вищ",6
"стратег",6
"висловлюванн",6
"відхиленн",6
"думк",6
"зявит",6
"кримінальн",6
"секс",6
"совсун",6
"січн",6
"володимир",6
"військкомат",6
"депутат",6
"досягненн",6
"bbc",6
"спеціальн",6
"аудит",5
"генпрокурор",5
"керівн",5
"керівник",5
"скоротит",5
"старш",5
"технічн",5
"вторгненн",5
"російськ",5
"авторк",5
"велик",5
"відкрил",5
"креативн",5
"організац",5
"показник",5
"пят",5
"вперш",5
"жіноквійськовослужбовиц",5
"останн",5
"працівниц",5
"підрозділ",5
"реалізаці",5
"учасник",5
"design",5
"projector",5
"внутрішн",5
"галуз",5
"допомог",5
"місц",5
"незалежн",5
"повідомленн",5
"безпек",5
"видим",5
"затверджен",5
"здобул",5
"обовязков",5
"період",5
"захід",5
"домаган",5
"розпов",5
"склад",5
"ухвалил",5
"задушит",5
"народн",5
"пропаг",5
"веденн",5
"виїзд",5
"вход",5
"днів",5
"прибутт",5
"списк",5
"веніславськ",5
"журналіст",5
"маляр",5
"фронт",5
"військовообліков",5
"діт",5
"засоб",5
"польов",5
"петиц",5
"прогрес",5
"укрзалізниц",5
"дня",5
"подякув",5
"загальн",4
"обіймают",4
"особ",4
"плануют",4
"свідч",4
"спільн",4
"становл",4
"лав",4
"кількост",4
"пройт",4
"тренінг",4
"фахівц",4
"відомств",4
"модел",4
"повязан",4
"пол",4
"стосуєт",4
"facebook",4
"виклик",4
"досвід",4
"доступ",4
"експерт",4
"зареєстрован",4
"лют",4
"млн",4
"навчальн",4
"сектор",4
"середн",4
"серпн",4
"ставит",4
"структур",4
"студентк",4
"ініціатив",4
"дивит",4
"етап",4
"належн",4
"the",4
"основн",4
"постійн",4
"професі",4
"ісланді",4
"відповід",4
"можливіст",4
"нат",4
"олен",4
"розповід",4
"рішенн",4
"скорот",4
"юл",4
"активіст",4
"вваж",4
"віде",4
"говорит",4
"ефір",4
"конкретн",4
"написал",4
"правоохоронн",4
"пропаганд",4
"розслідуванн",4
"скандал",4
"ст",4
"червн",4
"школ",4
"ідол",4
"інн",4
"відтерміновув",4
"кінц",4
"ляшк",4
"перетин",4
"повідом",4
"професійспеціальност",4
"телемарафон",4
"тодішн",4
"територі",4
"влад",4
"здоров",4
"комітет",4
"процедур",4
"підтримал",4
"істор",4
"літн",4
"знадобит",4
"приватн",4
"агентств",4
"найкращ",4
"менеджер",4
"нинішн",4
"ресторан",4
"проходженн",4
"позитивн",4
"створенн",4
"читайт",4
"заклад",4
"випадк",3
"калмик",3
"красовськ",3
"механізм",3
"персонал",3
"приблизн",3
"проведен",3
"проводил",3
"проход",3
"результ",3
"результат",3
"служ",3
"членкин",3
"област",3
"отрим",3
"зможут",3
"лідерств",3
"опендатабот",3
"передбач",3
"представниц",3
"приз",3
"прийнятт",3
"регіональн",3
"редакц",3
"європейськ",3
"бойов",3
"брал",3
"запобіганн",3
"засад",3
"заступниц",3
"зробил",3
"карєр",3
"командир",3
"ознак",3
"передов",3
"принцип",3
"протиді",3
"підкреслил",3
"травн",3
"foundation",3
"біженц",3
"доступн",3
"дітьм",3
"завершенн",3
"залишит",3
"захист",3
"мільйон",3
"міністерк",3
"навичк",3
"освітн",3
"отримув",3
"оформленн",3
"переміщен",3
"прогр",3
"розпоч",3
"ум",3
"андр",3
"виконанн",3
"звіт",3
"однаков",3
"партнерств",3
"проведенн",3
"рамк",3
"уваг",3
"вважают",3
"катрін",3
"організатор",3
"працюв",3
"премєрміністр",3
"проходит",3
"якобсдоттір",3
"ісландськ",3
"працю",3
"стандарт",3
"держав",3
"законодавств",3
"зарплат",3
"зверт",3
"кабмін",3
"напад",3
"попит",3
"профес",3
"стратегі",3
"відеопродукці",3
"депутатк",3
"допис",3
"жорстокост",3
"журналістк",3
"каз",3
"кодекс",3
"культ",3
"культур",3
"нагадал",3
"негативн",3
"нормальн",3
"означ",3
"оп",3
"переслідуванн",3
"провадженн",3
"психологічн",3
"розповсюдженн",3
"сексистськ",3
"істот",3
"демченк",3
"новин",3
"постан",3
"речник",3
"варіант",3
"робит",3
"спроб",3
"хочет",3
"визначен",3
"зазнач",3
"мобілізаційн",3
"нагад",3
"посадовец",3
"постанов",3
"підкресл",3
"згод",3
"кра",3
"минул",3
"обмежен",3
"постановк",3
"станут",3
"член",3
"штаб",3
"мобілізован",3
"споріднен",3
"бійц",3
"випробуван",3
"захисниц",3
"костюм",3
"трив",3
"керівництв",3
"космічн",3
"розташован",3
"список",3
"сша",3
"управлінн",3
"великобритані",3
"мал",3
"qкурс",3
"операц",3
"антон",3
"секретар",3
"темп",3
"лященк",3
"послуг",3
"розгляд",3
"відкрит",3
"програм",3
"голос",3
"гігієн",3
"петиці",3
"відповідальност",3
"зазначен",3
"посвідчен",3
"аналітикин",2
"відсутніст",2
"діяльніст",2
"журналісток",2
"зазначил",2
"займают",2
"залучен",2
"зо",2
"ланк",2
"медійн",2
"молодш",2
"наявніст",2
"обійм",2
"опитан",2
"переважают",2
"переважн",2
"порушен",2
"представлен",2
"проведут",2
"підвищенн",2
"редакці",2
"рішен",2
"творч",2
"формалізован",2
"бой",2
"бригад",2
"миколаївськ",2
"обстріл",2
"олександр",2
"поліці",2
"регіон",2
"for",2
"gender",2
"itіндустр",2
"баланс",2
"безплатн",2
"більшіст",2
"виявил",2
"власник",2
"кінцев",2
"низьк",2
"офіційн",2
"працевлаштовув",2
"провел",2
"прописан",2
"підсумк",2
"розподіл",2
"третин",2
"уповноважен",2
"фактичн",2
"інфографік",2
"бо",2
"гарн",2
"зʼявил",2
"завданн",2
"зауважил",2
"захищают",2
"зросл",2
"крок",2
"лікарк",2
"маєм",2
"нарад",2
"оборонн",2
"повідомлял",2
"практичн",2
"смілив",2
"тест",2
"цивільн",2
"частин",2
"історі",2
"баз",2
"безпечніш",2
"вимушен",2
"виїх",2
"впо",2
"гот",2
"дозволя",2
"допомогт",2
"заявк",2
"змінил",2
"знайт",2
"карєрн",2
"ключов",2
"матимут",2
"менш",2
"можлив",2
"над",2
"надаєт",2
"обох",2
"онлайн",2
"отримуют",2
"перебув",2
"перемістил",2
"переселенк",2
"плеч",2
"под",2
"посиланн",2
"прагнем",2
"продовжил",2
"проживанн",2
"пріоритет",2
"реальн",2
"реєстраці",2
"робл",2
"росі",2
"рятуют",2
"ста",2
"сум",2
"термін",2
"українок",2
"хвил",2
"шук",2
"якісн",2
"інструмент",2
"інформаційн",2
"аналіз",2
"відповідальн",2
"демократичн",2
"діяльност",2
"застосуванн",2
"зобовязан",2
"кабінет",2
"липн",2
"мир",2
"мирн",2
"огп",2
"оцінюванн",2
"правосудд",2
"присвячен",2
"пройшл",2
"процес",2
"пятьм",2
"підход",2
"реалізац",2
"розвитк",2
"розпочал",2
"систем",2
"цінност",2
"іванец",2
"guardian",2
"вимог",2
"вихідн",2
"відбув",2
"голодомор",2
"закликают",2
"кажут",2
"народ",2
"небінарн",2
"незадоволен",2
"неоплачуван",2
"оплачуван",2
"пиш",2
"плануєт",2
"повн",2
"рівніст",2
"столиц",2
"традиційн",2
"аспект",2
"врахув",2
"одяг",2
"рівноправност",2
"скасувал",2
"вакансі",2
"взял",2
"внесок",2
"впровадженн",2
"віцепремєрміністерк",2
"зайнятост",2
"затверд",2
"зобовязанн",2
"найближч",2
"обовязк",2
"покращит",2
"поч",2
"ринк",2
"різниц",2
"сімейн",2
"ухвал",2
"шлях",2
"youtubeканал",2
"антонюк",2
"апейрон",2
"баж",2
"бачит",2
"бог",2
"бренз",2
"вгад",2
"вирізк",2
"висловлю",2
"вищезазначен",2
"внесл",2
"возвеличув",2
"вол",2
"встигл",2
"відправ",2
"відставк",2
"дайт",2
"девіаці",2
"девіаціє",2
"додал",2
"емм",2
"жорсток",2
"задовольн",2
"закрит",2
"звільненн",2
"зна",2
"йшло",2
"консерватор",2
"кіберспорт",2
"лгбтспільнот",2
"літератур",2
"музик",2
"мышлен",2
"назив",2
"насильницьк",2
"наслідк",2
"нест",2
"опублікув",2
"отримал",2
"пал",2
"перед",2
"передус",2
"платн",2
"поведінк",2
"повідомил",2
"потрапля",2
"приховув",2
"противник",2
"проханн",2
"псуют",2
"розкритикув",2
"річ",2
"рішуч",2
"сексизм",2
"сенс",2
"скандальн",2
"співчутт",2
"торкают",2
"точн",2
"ян",2
"інноваці",2
"прикордонн",2
"бажают",2
"будьяк",2
"відверт",2
"заявля",2
"звісн",2
"лідер",2
"момент",2
"обійн",2
"окупован",2
"позбавленн",2
"придушит",2
"трат",2
"трьох",2
"внесен",2
"категорі",2
"моз",2
"місцев",2
"охорон",2
"очільник",2
"поясн",2
"час",2
"вимагают",2
"вчерг",2
"ганн",2
"дпсу",2
"знаход",2
"коментуюч",2
"парламентськ",2
"передн",2
"потребуют",2
"прийнят",2
"розвідк",2
"ситуац",2
"тцк",2
"акт",2
"вру",2
"запроваджен",2
"скрін",2
"хоч",2
"вод",2
"врятув",2
"вільн",2
"дивіт",2
"початк",2
"спецпроєкт",2
"затвердил",2
"зразокеталон",2
"специфікац",2
"індивідуальн",2
"аналогічн",2
"відкритт",2
"гендер",2
"допомож",2
"досягт",2
"опл",2
"розвиват",2
"statista",2
"аеронавтик",2
"вашингтон",2
"дискримінац",2
"запропонув",2
"штабквартир",2
"юрист",2
"зайн",2
"начальник",2
"образ",2
"расизм",2
"расистськ",2
"стосунк",2
"філі",2
"чешир",2
"батальйон",2
"годин",2
"жінкавійськовослужбовец",2
"номер",2
"офіцерк",2
"ссо",2
"упередженн",2
"бідност",2
"використанн",2
"викоріненн",2
"глобальн",2
"дитин",2
"досягнут",2
"жив",2
"крайн",2
"наданн",2
"нац",2
"обєднан",2
"правозахисниц",2
"реєстрован",2
"важк",2
"донбас",2
"мобільн",2
"респондент",2
"територ",2
"азі",2
"вагон",2
"вибр",2
"забезпечит",2
"комплекс",2
"назв",2
"окрем",2
"пасажирськ",2
"посиленн",2
"поїзд",2
"проводит",2
"протестован",2
"пілотн",2
"текст",2
"уз",2
"шуляк",2
"євген",2
"європ",2
"існуют",2
"відкрив",2
"натоміст",2
"платформ",2
"підприємиц",2
"створил",2
"документальн",2
"згад",2
"мам",2
"навчают",2
"сильн",2
"цифров",2
"віддален",2
"відмов",2
"гутерріш",2
"зник",2
"оч",2
"патріархат",2
"пром",2
"становищ",2
"столітт",2
"волонтер",2
"займатимет",2
"набрал",2
"несут",2
"потрібн",2
"визначенн",2
"внесенн",2
"діб",2
"здійснюєт",2
"направленн",2
"огляд",2
"придатност",2
"призовн",2
"підприємств",2
"реєстр",2
"строков",2
"анастас",1
"анкетуванн",1
"більш",1
"ведуч",1
"говорил",1
"держкомстат",1
"журналістик",1
"звернен",1
"знают",1
"кваліфікаці",1
"консультант",1
"маркетинг",1
"населенн",1
"низов",1
"організаціє",1
"посадов",1
"представленн",1
"презентаці",1
"програмн",1
"пропорці",1
"профіл",1
"радіомовленн",1
"становит",1
"стратегічн",1
"телебаченн",1
"ухваленн",1
"ізвощік",1
"боєприп",1
"вибухотехнічн",1
"вступил",1
"десантник",1
"дівчинавибухотехнік",1
"елемент",1
"елітн",1
"жител",1
"зміню",1
"знищил",1
"колекц",1
"кореспондент",1
"кінолог",1
"лавриненк",1
"музикант",1
"нацполіці",1
"небезпечн",1
"платівок",1
"посилк",1
"працювал",1
"рф",1
"снаряд",1
"спеціалістк",1
"ізюмщин",1
"інспекторк",1
"eige",1
"equality",1
"european",1
"ifes",1
"institute",1
"бенефіціар",1
"брак",1
"більшост",1
"вигод",1
"вплив",1
"додают",1
"етик",1
"журналістськ",1
"зазначают",1
"зарпл",1
"засновник",1
"застосов",1
"колект",1
"кузьменк",1
"львівськ",1
"ліз",1
"медіаорганізаці",1
"медіафорум",1
"найменш",1
"найчастіш",1
"небажанн",1
"недискримінаці",1
"опит",1
"отримувач",1
"половин",1
"провод",1
"співпрац",1
"толерантност",1
"трапляєт",1
"українк",1
"урядов",1
"штат",1
"інститут",1
"ґрунтуєт",1
"батьківщин",1
"будув",1
"віддан",1
"заважают",1
"збільшенн",1
"натал",1
"низк",1
"новітн",1
"порівнянн",1
"пробл",1
"просуванн",1
"проявляют",1
"підрахунк",1
"робоч",1
"усуненн",1
"фінансистк",1
"черг",1
"штатн",1
"штучн",1
"існ",1
"apps",1
"business",1
"edtechінститут",1
"foundationприватн",1
"golang",1
"graphic",1
"illustration",1
"instagram",1
"lezo",1
"library",1
"management",1
"mobile",1
"motion",1
"project",1
"python",1
"seo",1
"smm",1
"targeting",1
"web",1
"агресі",1
"безоплатн",1
"безробітн",1
"бок",1
"борот",1
"випускниц",1
"враховуюч",1
"втік",1
"відчув",1
"вір",1
"віцепремєр",1
"гендиректорк",1
"готов",1
"готув",1
"громадян",1
"грошов",1
"двіч",1
"детал",1
"дніпропетровськ",1
"довел",1
"довідк",1
"допомаг",1
"достатн",1
"діют",1
"жінкипереселенк",1
"закинул",1
"закріпит",1
"закінч",1
"замовник",1
"запис",1
"засвідч",1
"західноєвропейськ",1
"здобутт",1
"знан",1
"значенн",1
"знизит",1
"зусилл",1
"кейс",1
"компаніє",1
"конкурс",1
"лекці",1
"майбутн",1
"меж",1
"мінсоцполітик",1
"набор",1
"набут",1
"навичок",1
"наймасштабніш",1
"напрям",1
"насич",1
"неважлив",1
"оголош",1
"онлайнбібліотек",1
"онлайносвіт",1
"опин",1
"переселенц",1
"переїх",1
"повторн",1
"подав",1
"покинул",1
"портфолі",1
"потенційн",1
"почин",1
"поінформув",1
"практиц",1
"працюватимут",1
"працюєм",1
"приймают",1
"підготуют",1
"підтвердж",1
"реалізуєт",1
"резидент",1
"резюм",1
"рішучіст",1
"сервіс",1
"сертифікат",1
"ситуаці",1
"складн",1
"сміливіст",1
"союз",1
"спрямован",1
"старт",1
"створюв",1
"сторін",1
"стратегіє",1
"студент",1
"сусідн",1
"теоретичн",1
"тетян",1
"тількин",1
"університет",1
"учасниц",1
"фах",1
"федераці",1
"фещук",1
"фінансов",1
"фіщук",1
"харківськ",1
"херсон",1
"хорош",1
"хочем",1
"юлі",1
"євросоюз",1
"індустрі",1
"адміністративн",1
"визнач",1
"відтак",1
"головн",1
"документаці",1
"доруч",1
"збор",1
"колектив",1
"комплексн",1
"костін",1
"норвегі",1
"обробк",1
"обумовлен",1
"обізнаност",1
"організован",1
"первинн",1
"правопорядк",1
"превенц",1
"провед",1
"прокурор",1
"підготовч",1
"резолюці",1
"рекомендац",1
"розбуд",1
"розпорядженн",1
"розширенн",1
"рівноправн",1
"складов",1
"справедливост",1
"спростуванн",1
"структурн",1
"триденн",1
"фаз",1
"функц",1
"фінансуєт",1
"jafnrétti",1
"kallarðu",1
"kvennafrí",1
"þetta",1
"акц",1
"важливіст",1
"вдом",1
"визн",1
"виконув",1
"виявля",1
"включаюч",1
"включн",1
"внеск",1
"востанн",1
"всенаціональн",1
"вчител",1
"вівторок",1
"відвідают",1
"відмовил",1
"візьмут",1
"гасл",1
"геноцид",1
"глух",1
"десятк",1
"догляд",1
"домашн",1
"домінуют",1
"залишаєт",1
"заробляют",1
"заробітн",1
"кардинальн",1
"кут",1
"львов",1
"лідерк",1
"медсестр",1
"містомпобратим",1
"наголошуют",1
"називаєт",1
"недооцінюєт",1
"недостатн",1
"обранн",1
"оголошуюч",1
"опинит",1
"оплачуєт",1
"очік",1
"очікуєт",1
"парламент",1
"плат",1
"повторит",1
"покликан",1
"поширен",1
"президентк",1
"премєрміністерк",1
"прибиранн",1
"привернут",1
"призвел",1
"припин",1
"припинит",1
"проблем",1
"продемонстр",1
"продемонструв",1
"промисловост",1
"публікаці",1
"підтверджен",1
"рейкявік",1
"рибн",1
"солідарніст",1
"сподівают",1
"стик",1
"триват",1
"усунут",1
"цінуванн",1
"щонайменш",1
"амуніц",1
"анатомічн",1
"арм",1
"бмп",1
"воді",1
"гранатометник",1
"експертиз",1
"заступник",1
"здобув",1
"контракт",1
"контрактниц",1
"кругл",1
"кулеметник",1
"матеріальнотехнічн",1
"надал",1
"обізнаніст",1
"опановув",1
"особливост",1
"покращ",1
"порівнюв",1
"підрахувал",1
"ремонтник",1
"розвідгруп",1
"розробля",1
"снайпер",1
"стол",1
"укласт",1
"широк",1
"інтегр",1
"ваканс",1
"втілю",1
"дмитр",1
"доводит",1
"дол",1
"загроз",1
"замінован",1
"заявлял",1
"зменшенн",1
"зручн",1
"лед",1
"лубінец",1
"нижч",1
"осен",1
"партнер",1
"подол",1
"постав",1
"поєднанн",1
"презентувал",1
"претендент",1
"прокоментувал",1
"реалізовув",1
"розвив",1
"розвинен",1
"розроб",1
"розробил",1
"сезонн",1
"спри",1
"сприятлив",1
"створит",1
"удосконалит",1
"єс",1
"безкарніст",1
"висловлюван",1
"відомост",1
"доведут",1
"доказ",1
"досуд",1
"досудов",1
"київськ",1
"кку",1
"контрол",1
"логічн",1
"поліц",1
"потрап",1
"потрібен",1
"початок",1
"прецедент",1
"провест",1
"розсідуванн",1
"санкц",1
"фейсбуц",1
"єрдр",1
"історіє",1
"виїждж",1
"медосвіт",1
"наголос",1
"посадовц",1
"продовжуют",1
"вимазув",1
"винн",1
"випит",1
"вирішит",1
"висвітлю",1
"вистачил",1
"відповідальніст",1
"відпускаюч",1
"відійт",1
"гаманец",1
"гарантован",1
"губ",1
"дряп",1
"душит",1
"ексрадник",1
"екстреміст",1
"жертовн",1
"задушиш",1
"займ",1
"запрошув",1
"звернул",1
"звикл",1
"злочин",1
"знайом",1
"знат",1
"зізн",1
"карают",1
"каструв",1
"кинут",1
"коментар",1
"контролюв",1
"кричит",1
"кров",1
"матеріальн",1
"мовчк",1
"набридн",1
"намагаєт",1
"нахн",1
"наїл",1
"неврівноважен",1
"нерв",1
"нитт",1
"обєктивн",1
"пальц",1
"передбачен",1
"періодичн",1
"поговорит",1
"подал",1
"подивит",1
"подоляк",1
"пуск",1
"розмик",1
"розставля",1
"розшифровк",1
"росіян",1
"сволот",1
"скаж",1
"скажіт",1
"сок",1
"статте",1
"суперечк",1
"терорист",1
"тривожніст",1
"трійц",1
"хлопц",1
"читаюч",1
"чуют",1
"чітк",1
"щонебуд",1
"ід",1
"ієрарх",1
"вед",1
"ведут",1
"виконавч",1
"виокремил",1
"внос",1
"встановлен",1
"входил",1
"відбуваєт",1
"віктор",1
"глав",1
"господарюванн",1
"держслужбовц",1
"діл",1
"законодавч",1
"застосовув",1
"затверджув",1
"змінит",1
"комплектуван",1
"незалежност",1
"офіцерськ",1
"передают",1
"постановц",1
"поширюв",1
"продовж",1
"прям",1
"підпад",1
"регулю",1
"рядов",1
"старшинськ",1
"стосуют",1
"субєкт",1
"центральн",1
"інструкц",1
"безпосередн",1
"військовослужбовице",1
"додатков",1
"жінкахмедик",1
"запевня",1
"набудут",1
"необмежен",1
"федір",1
"вден",1
"втрат",1
"жінкахімік",1
"західн",1
"зникл",1
"матеріал",1
"медик",1
"мобілізаці",1
"набувают",1
"надан",1
"наприклад",1
"некоректн",1
"новаторств",1
"нормативноправов",1
"оприлюднил",1
"отримают",1
"повістк",1
"поповненн",1
"продовжуватимет",1
"публікац",1
"підготув",1
"підзаконн",1
"підхід",1
"розробк",1
"розширюв",1
"розширюєт",1
"розясненн",1
"срср",1
"федор",1
"формуванн",1
"хімічн",1
"чин",1
"авіаці",1
"взяв",1
"відеоновин",1
"гомофобі",1
"загарбник",1
"койляк",1
"матер",1
"неб",1
"омбр",1
"опускают",1
"переймаєт",1
"пятьох",1
"розповіст",1
"рук",1
"сотн",1
"справляєт",1
"трансфобі",1
"штурмов",1
"щир",1
"іван",1
"іванофранківщин",1
"arm",1
"forma",1
"now",1
"two",1
"women",1
"антропометричн",1
"вивченн",1
"виконуют",1
"випробуванн",1
"відповідніст",1
"військовослужбовицьжінок",1
"дорученн",1
"дослідн",1
"закупівел",1
"зауваженн",1
"заявлен",1
"зразк",1
"зразкиеталон",1
"зрешт",1
"нарівн",1
"оновлен",1
"побажанн",1
"погоджен",1
"поставлен",1
"постачанн",1
"продовжуєт",1
"розпочат",1
"специфікаці",1
"черз",1
"інформ",1
"академ",1
"актуальн",1
"барєр",1
"батьк",1
"батьківжінок",1
"батьківчоловік",1
"валов",1
"вдаст",1
"вдосконалит",1
"винагород",1
"вихованн",1
"втрачают",1
"відбудовув",1
"відновленн",1
"держстат",1
"дитяч",1
"довоєнн",1
"доход",1
"економічн",1
"жінокбіженок",1
"завдан",1
"зароблял",1
"захистит",1
"зза",1
"змож",1
"зможеш",1
"зникн",1
"кампан",1
"коштуват",1
"мотивув",1
"міністрк",1
"нагадуват",1
"осучаснит",1
"перекон",1
"перемог",1
"переход",1
"пласт",1
"поверненн",1
"повернут",1
"поверт",1
"податков",1
"порушуват",1
"поєдн",1
"працездатн",1
"прийн",1
"продукт",1
"пільг",1
"роботодавец",1
"розділ",1
"рівен",1
"садочк",1
"суд",1
"суттєв",1
"труд",1
"укргідроенерг",1
"упереджен",1
"урядовиц",1
"ініцію",1
"існув",1
"forbes",1
"агенств",1
"аерокосмічн",1
"академічн",1
"америк",1
"астронавт",1
"бат",1
"бухгалтер",1
"версіє",1
"визнан",1
"включ",1
"вражаюч",1
"входит",1
"відділ",1
"гнучкіст",1
"дивовижн",1
"директор",1
"дорж",1
"досліджен",1
"елейн",1
"заснован",1
"канаверал",1
"кеннед",1
"керівниц",1
"комунікатор",1
"майданчик",1
"марс",1
"мис",1
"міс",1
"місі",1
"науковц",1
"неоціненн",1
"опитал",1
"осн",1
"оцінит",1
"очолю",1
"пишаєм",1
"пишаєт",1
"повідомляєт",1
"польот",1
"пощастил",1
"представництв",1
"прокоментув",1
"простор",1
"професіон",1
"різноманітност",1
"справедливіст",1
"талановит",1
"увійшл",1
"фактор",1
"федеральн",1
"флорид",1
"чисельніст",1
"числ",1
"чотирьох",1
"імітован",1
"інженер",1
"bbcmcdonalds",1
"ehrc",1
"абердін",1
"антисемітськ",1
"британськ",1
"вейп",1
"вибачил",1
"виглядают",1
"випадок",1
"висновк",1
"відчувают",1
"гаряч",1
"глибок",1
"гомофоб",1
"гоноре",1
"графств",1
"гігант",1
"домаг",1
"досліджув",1
"душ",1
"електронн",1
"ессекс",1
"жарт",1
"жартуют",1
"занепокоєн",1
"запит",1
"захищ",1
"звинувачен",1
"звичайн",1
"змусит",1
"значн",1
"знущан",1
"зобовязал",1
"зобовязуюч",1
"картин",1
"колег",1
"комісіє",1
"лін",1
"мереж",1
"молод",1
"надісл",1
"наймолодш",1
"намагаюч",1
"народит",1
"нецензурн",1
"новобранц",1
"обзив",1
"обмін",1
"обізв",1
"пеніс",1
"переспит",1
"показ",1
"показал",1
"полюв",1
"політиц",1
"попрос",1
"почал",1
"почул",1
"пошт",1
"північн",1
"піддав",1
"підписал",1
"реагуют",1
"робітник",1
"скарг",1
"спал",1
"спілкув",1
"стикал",1
"судженн",1
"суперечит",1
"токсичн",1
"торгов",1
"точк",1
"угод",1
"уельс",1
"фастфуд",1
"харасмент",1
"харчуванн",1
"чверт",1
"чоловікименеджер",1
"чорнобілудитин",1
"швидк",1
"юридичн",1
"ірланді",1
"бігают",1
"випуск",1
"відбор",1
"відтискают",1
"дистанц",1
"долают",1
"дорог",1
"зс",1
"кандидат",1
"кваліфікаційн",1
"кілограмов",1
"кілометр",1
"маршкидк",1
"маршкидок",1
"місцевост",1
"надскладн",1
"наплічник",1
"нашивк",1
"операці",1
"охоплю",1
"пересічн",1
"подолал",1
"присідают",1
"пробігт",1
"розподілен",1
"фізичн",1
"хвилин",1
"чек",1
"амбітн",1
"анонсувал",1
"боєприпас",1
"вживанн",1
"виступ",1
"включают",1
"відпов",1
"голод",1
"денн",1
"десятилітт",1
"долар",1
"діятимем",1
"енергі",1
"епітафіє",1
"житимут",1
"збільшуюч",1
"касетн",1
"клімат",1
"меже",1
"мільярд",1
"невідкладн",1
"нездатніст",1
"нерівніст",1
"одностатев",1
"оцінил",1
"пар",1
"поглиблюв",1
"покращенн",1
"початков",1
"продовжуват",1
"ризик",1
"різностатев",1
"санітарі",1
"тестуванн",1
"фрагментован",1
"ходит",1
"чист",1
"швидкост",1
"широкомасштабн",1
"шкільн",1
"індійськ",1
"assisted",1
"cati",1
"computer",1
"interviewing",1
"telephone",1
"антикорупційн",1
"ветеран",1
"ветеранськ",1
"відповіст",1
"відсутн",1
"довірч",1
"доктор",1
"доїх",1
"загинул",1
"зазнают",1
"замовленн",1
"запоріжж",1
"звязок",1
"компютер",1
"крим",1
"лікарн",1
"медінструкторк",1
"меншин",1
"метод",1
"назар",1
"нак",1
"нерівност",1
"однозначн",1
"помилк",1
"поранен",1
"прикарпатт",1
"рейтинг",1
"репрезентативност",1
"розповсюджен",1
"рідкісн",1
"скоріш",1
"телефонн",1
"фонд",1
"хаус",1
"імовірніст",1
"інтерв",1
"itрішенн",1
"активн",1
